NSIT,-0.01,-0.02,-0.0,0.06,-0.02,-0.02
ISIG,0.08,-0.04,0.12,-0.12,-0.18,-0.18
INSM,-0.18,-0.18,-0.18,-0.18,-6.6,-6.6
INSE,-6.6,-0.66,-0.66,-0.54,-0.39,-0.4
IIIN,-0.03,-0.03,-0.04,0.01,-0.04,0.03
PODD,-0.21,-0.19,-0.12,-0.15,-0.06,-0.06
INSY,-0.05,-0.13,-0.21,-1.18,-0.84,-0.84
IMTE,0.0,-1.0,-0.14,0.36,-0.5,-1.33
INTC,-0.16,-0.14,-0.19,-0.2,-0.12,-0.12
NTLA,-0.12,-1.67,-4.25,-0.12,-0.8,-0.8
IPAR,-0.02,-0.04,-0.04,0.01,-0.01,-0.01
IDCC,-0.33,0.01,-0.18,-0.27,-0.27,-0.27
TILE,-0.02,-0.02,-0.05,-0.04,-0.05,-0.05
INAP,-0.19,-0.27,-0.28,-0.57,-0.3,-0.29
ISCA,-0.21,-0.15,-0.15,-0.26,-0.12,-0.12
IGLD,-0.43,-0.43,-0.36,-0.36,-0.36,-0.4
IDXG,-0.01,0.0,1.0,0.08,0.19,-0.2
XENT,0.0,-0.11,-0.06,-0.08,-0.08,-0.08
IVAC,-0.36,-0.13,-0.14,0.05,0.06,0.06
ITCI,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
XON,-0.86,-0.69,-0.69,-0.06,-2.39,-2.39
IIN,-0.01,0.01,-0.07,-0.02,0.05,0.05
INTU,-0.12,-0.27,-0.09,-0.12,-0.15,-0.14
ISRG,-0.12,-0.08,-0.11,-0.15,-0.01,-0.01
IONS,-0.21,-0.38,0.07,-0.35,-0.55,-0.55
IPIC,-0.55,-0.55,-0.55,-0.26,-0.33,-0.05
IRMD,-0.06,0.0,-0.06,-0.13,-0.03,-0.03
IRTC,0.0,-0.14,-0.06,-0.14,-0.13,-0.13
IRDMB,-0.34,-0.51,-0.26,-0.06,-0.53,-0.53
IRBT,-0.01,0.03,-0.11,-0.03,0.01,0.01
IRWD,-0.45,-0.24,-0.21,-0.06,-0.61,-0.61
IRCP,-0.26,-0.25,-0.05,0.08,1.93,2.59
ISRL,-0.45,-0.16,-0.35,-0.16,-0.65,-0.49
ITI,-0.03,-0.07,-0.1,-0.08,-0.04,-0.03
ITRI,-0.08,-0.03,-0.04,-0.07,-0.09,-0.09
ITRN,-0.14,-0.04,-0.06,-0.04,0.0,0.04
IZEA,0.0,0.88,-0.25,-0.11,-0.12,-0.1
JJSF,-0.04,-0.04,-0.05,-0.04,-0.02,-0.04
MAYS,-0.18,-0.11,-0.11,-0.1,0.0,-0.15
JBHT,-0.04,-0.07,-0.06,-0.02,-0.07,-0.07
JCOM,-0.09,-0.13,-0.15,-0.11,-0.23,-0.23
JKHY,-0.12,-0.13,-0.09,-0.08,-0.02,-0.08
JACK,-0.08,-0.08,-0.01,-0.02,0.01,0.08
JAGX,0.08,0.08,0.08,0.08,-3.0,-4.25
JASN,-0.16,-0.14,-0.05,-0.08,-0.08
JAZZ,-0.3,-0.15,-0.13,-0.13,-0.19,-0.19
JD,-0.05,-0.05,-0.04,-0.05,-0.07,-0.03
JCTCF,0.05,-0.02,-0.02,0.02,0.02,0.02
JMU,-0.08,-0.4,-5.45,-0.26,-1.71,-1.52
JBSS,0.02,0.02,-0.06,-0.02,-0.04,-0.03
JOUT,-0.06,-0.02,-0.07,-0.02,-0.04,-0.01
JNCE,-0.01,-0.01,-5.24,0.57
KALU,-0.04,-0.28,-0.05,-0.07,-0.04,-0.04
KALA,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04
KALV,-0.5,-0.5,1.0,2.5,-3.38,1.06
KMDA,-0.04,0.04,-0.12,0.03,0.1,0.1
KNDI,-0.38,0.11,0.09,0.33,-0.24,0.07
KPTI,0.07,0.07,0.07,-27.5,-0.63,-0.63
KBSF,-0.63,0.17,-0.03,-0.37,-0.71,-0.65
KELYA,0.02,0.01,0.02,0.0,-0.01
KELYB,0.02,0.01,0.02,0.0,-0.01,-0.01
KEQU,-0.04,0.02,-0.02,-0.05,0.01,-0.02
KTCC,0.02,-0.01,0.0,-0.01,-0.03,-0.0
KFRC,0.1,-0.02,-0.0,0.0,-0.02,-0.02
KE,-0.02,-0.0,-0.02,-0.01,-0.02,0.0
KBAL,-0.03,0.01,-0.04,-0.04,-0.02,-0.03
KIN,-0.03,-0.03,-0.03,-0.03,-2.5,-2.5
KGJI,0.02,0.02,0.09,0.12,0.03,-0.21
KINS,-0.14,-0.24,-0.2,-0.08,-0.19,-0.17
KIRK,-0.05,-0.05,-0.03,-0.07,-0.04
KLAC,-0.07,-0.09,-0.02,-0.04,-0.11,0.01
KONA,-0.06,-0.12,-0.1,-0.25,-0.16,-0.13
KOPN,0.61,-0.25,0.06,0.13,0.04,0.0
KRNT,-0.04,0.05,0.08,0.0,-0.07,-0.19
KOSS,-0.42,0.0,0.04,-0.04,-0.17,-0.09
KTOS,-0.1,0.07,-0.07,-0.02,-0.02,-0.02
KLIC,-0.03,-0.07,-0.03,-0.03,-0.07,0.01
KVHI,-0.06,-0.03,-0.15,-0.14,-0.08,-0.08
FSTR,0.03,-0.07,-0.16,-0.33,-0.07,-0.04
LJPC,-0.04,-17.0,-19.0,-19.0,-4.7,-4.7
LAKE,0.04,0.05,0.05,-0.08,-0.01,0.05
LRCX,-0.02,-0.02,-0.07,-0.04,-0.02,-0.02
LAMR,-0.15,-0.16,-0.15,-0.12,-0.16
LANC,-0.05,-0.03,-0.02,-0.02,-0.02,-0.01
LMRK,-0.62,-0.44,-0.27,-0.17,1.31,1.31
LMRKO,-0.62,-0.44,-0.27,-0.17,1.31,1.31
LMRKP,-0.62,-0.44,-0.27,-0.17,1.31,1.31
LE,-0.02,-0.09,-0.04,-0.1,0.0,-0.02
LSTR,0.01,-0.02,-0.02,0.01,-0.03
LNTH,-0.05,-0.13,-0.08,0.21,-0.06,-0.06
LTRX,-0.07,-0.02,-0.05,-0.04,0.0,0.0
LSCC,-0.11,0.02,-0.33,-0.22,-0.28,-0.28
LAUR,-0.1,-0.11,0.04,-0.01,-0.07
LAWS,-0.02,-0.03,-0.04,0.08,-0.04,-0.04
LGCY,-0.57,-0.92,-2.08,-0.18,-0.35,-0.44
LMAT,-0.03,-0.04,-0.07,-0.06,0.03,0.03
TREE,0.06,0.07,-0.05,-0.13,-0.02,-0.02
LXRX,-6.5,-1.04,-1.46,0.42,0.62,0.28
LX,0.28,0.28,0.47,-0.11,-0.25,-0.1
LGIH,0.52,0.23,0.22,0.14,0.18,0.18
LHCG,-0.02,-0.03,-0.03,0.02,-0.02,-0.02
LLIT,0.12,-0.25,-8.0,-0.54,0.0,-1.0
LBRDA,-2.0,-0.92,29.97,158.77,4.36,4.36
LBRDK,-2.0,-0.92,29.97,158.77,4.36,4.36
LEXEA,0.02,0.52,1.34,-0.19,-0.18,-0.18
LEXEB,0.02,0.52,1.34,-0.19,-0.18,-0.18
LBTYA,-0.35,-0.39,-0.2,-0.56,-0.44,-0.44
LBTYB,-0.35,-0.39,-0.2,-0.56,-0.44,-0.44
LBTYK,-0.35,-0.39,-0.2,-0.56,-0.44,-0.44
BATRA,-0.44,-0.27,-0.58,0.04,-0.22,-0.22
BATRK,-0.22,-0.27,-0.58,0.04,-0.22,-0.22
FWONA,0.02,0.02,0.02,0.19,-0.23,-0.23
FWONK,0.02,0.02,0.02,0.19,-0.23,-0.23
LSXMA,-0.21,-0.24,-0.26,-0.13,-0.19,-0.19
LSXMB,-0.21,-0.24,-0.26,-0.13,-0.19,-0.19
LSXMK,-0.21,-0.24,-0.26,-0.13,-0.19,-0.19
LTRPA,-0.29,-0.26,-0.18,-0.39,-0.29,-0.29
LTRPB,-0.29,-0.26,-0.18,-0.39,-0.29,-0.29
LCUT,-0.05,-0.01,-0.06,-0.02,-0.03,-0.03
LFVN,-0.0,-0.03,0.0,-0.03,-0.03,-0.05
LWAY,-0.01,-0.03,-0.04,-0.02,-0.03,-0.04
LGND,-0.14,2.99,-0.6,-0.57,-0.2,-0.2
LTBR,-0.5,-1.0,0.0,0.0,0.0,0.0
LPTH,0.0,-0.07,-0.06,0.11,-0.06,-0.03
LLEX,-7.0,-7.0,-9.0,-3.32,-1.37,-1.37
LMB,-1.37,-1.37,-1.37,-1.37,0.01,-0.01
LLNW,-0.15,-0.18,-0.48,-0.07,-0.05,-0.05
LMNR,-0.09,-0.01,-0.05,-0.09,0.02,-0.09
LINC,-0.21,-0.09,-0.11,0.0,-0.02,-0.02
LECO,-0.05,-0.07,-0.05,-0.03,-0.01,-0.01
LIND,-0.01,-0.1,-0.11,-0.23,-0.15,-0.15
LPCN,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15
LIQT,-0.23,0.2,0.0,-1.14,-1.0
LQDT,0.04,-0.37,-0.34,-0.03,-0.06,-0.02
LFUS,-0.06,-0.1,-0.07,-0.12,-0.1,-0.1
LIVN,-0.13,0.0,-0.08,-0.13,-0.12,-0.19
LIVE,0.0,-0.42,0.15,-0.01,-0.03,-0.04
LPSN,-0.11,-0.2,-0.23,-0.13,-0.12,-0.12
LIVX,-0.12,-0.71,-0.71,-0.71,-2.0,-0.84
LKQ,0.0,-0.01,-0.02,0.0,-0.02,-0.02
LMFA,-0.02,-0.02,0.0,0.25,-1.75,-0.67
LOGI,-0.06,-0.08,-0.03,-0.03,-0.05,-0.04
LOGM,-0.3,-0.26,-0.26,-0.22,-0.2
LRAD,-0.2,0.59,0.0,0.0,-0.19,0.17
LYTS,-0.04,-0.05,-0.03,-0.05,-0.09,-0.1
LULU,0.0,-0.04,-0.02,-0.03,-0.09,-0.1
LITE,-0.06,-0.01,-0.09,-0.19,0.0,-0.14
LMNX,-0.04,-0.08,-0.13,-0.09,-0.1,-0.1
LUNA,0.05,0.43,0.16,-0.03,0.3,0.25
MTSI,-0.1,0.04,-0.14,-0.33,-0.31,-0.31
MGNX,-0.1,-0.06,-0.16,-0.22,-0.3,-0.3
MAGS,-0.02,0.06,-0.03,-0.12,-0.08,0.06
MGIC,-0.04,-0.01,-0.02,-0.08,-0.04,-0.04
MJCO,0.0,-0.06,0.02,-0.09,-0.02,-0.03
MMYT,-0.07,-0.1,-0.07,-0.0,-0.14,-0.1
MBUU,-0.15,0.01,-0.07,-0.03,-0.06,-0.02
MAMS,-0.06,0.0,0.03,-0.03,-0.11,-0.03
TUSK,-0.03,-0.04,-0.26,-0.5,0.0,-0.04
MANH,-0.02,-0.03,-0.02,-0.08,-0.06,-0.06
LOAN,0.0,0.0,0.0,0.0,0.0,0.0
MNTX,0.07,0.03,0.03,-0.04,-0.11,-0.15
MTEX,-0.02,0.01,-0.01,-0.07,-0.02,-0.02
MNKD,-0.02,-0.02,1.17,-4.33,-1.75,-1.75
MANT,-0.05,-0.07,-0.02,-0.02,-0.01,-0.01
MARA,-0.33,-0.29,-0.74,-1.05,-20.0,-25.0
MCHX,-0.08,-0.22,0.1,-0.62,-0.09,-0.08
MRIN,-0.17,-0.09,-0.24,-0.22,-0.35,-0.58
MARPS,-0.58
MRLN,-0.17,-0.13,-0.28,-0.26,-0.5,-0.5
MAR,-0.03,-0.04,-0.05,-0.05,-0.02,-0.02
MBII,0.4,-1.78,-0.8,-0.5,-0.56,0.16
MRTN,-0.08,-0.14,-0.15,-0.05,-0.12,-0.12
MMLP,-0.08,-0.14,-0.1,-0.05,-0.05,-0.05
MRVL,-0.04,-0.08,-0.37,0.16,-0.02,-0.18
MASI,-0.04,-0.05,-0.17,0.1,-0.05,-0.05
MCFT,-0.01,-0.09,-0.09,-0.03,-0.03,-0.03
MTCH,-0.03,-0.09,-0.05,0.02,-0.07,-0.07
MTLS,-0.09,-0.04,-0.05,-0.1,-0.08,-0.12
MTRX,-0.03,-0.01,-0.0,0.02,-0.08,-0.06
MAT,-0.06,-0.06,-0.05,-0.21,-0.11,-0.11
MATW,-0.04,-0.05,-0.05,-0.05,-0.03,-0.05
MXIM,-0.17,-0.21,-0.23,-0.09,-0.14,-0.03
MXWL,0.0,-0.19,-0.08,-0.22,0.19,0.19
MGRC,-0.19,-0.26,-0.25,0.07,0.02
MDCA,-0.18,-0.13,-0.15,-0.04,0.08,0.06
MFIN,0.0,0.47,-2.92,-2.17,-1.02,-1.02
MDSO,-0.17,-0.19,-0.13,-0.14,-0.06,-0.06
MDGS,5.0,1.0,-2.0,0.0,0.0,0.0
MDWD,0.0,0.0,-2.0,-1.5,-3.0,0.33
MEDP,-0.26,-0.19,-0.13,-0.12,-0.12
MEIP,-0.12,-0.12,-0.12,0.0,-9.5,-2.0
MLCO,-0.13,-0.1,-0.06,-0.1,-0.22,-0.17
MLNT,-0.87,-0.11,-1.72,0.5,0.16,0.16
MLNX,-0.22,-0.09,-0.21,-0.21,-0.09
MNLO,-0.09,-0.09,-12.0,-0.2,0.18,0.18
MTSL,-0.08,-0.14,-0.4,-0.29,-0.11,-0.12
MELI,-0.22,-0.18,-0.06,-0.18,-0.18
MERC,-0.03,-0.08,-0.11,-0.06,-0.07,-0.07
MRCY,-0.05,-0.12,-0.09,-0.06,-0.08,-0.02
VIVO,-0.03,-0.02,-0.04,-0.03,-0.09,-0.06
MMSI,-0.06,-0.08,-0.06,-0.05,-0.05,-0.05
MACK,-0.47,-0.48,0.12,0.12,0.12,0.12
MRSN,0.12,-0.6,-1.84,0.22,-0.82,-0.82
MRUS,-3.0,-2.0,0.0,-7.0,-3.0,-0.2
MLAB,-0.06,-0.01,-0.07,0.03,-0.29,-0.18
MESO,0.03,0.12,1.95,9.0,2.35,-1.81
MEOH,-0.11,-0.04,-0.13,-0.15,-0.1,-0.1
MGEE,-0.08,-0.12,-0.13,-0.06,-0.1
MBOT,-3.0,-6.0,-6.0,-6.0,-6.0,-6.0
MCHP,-0.15,-0.16,-0.19,-0.26,-0.29,-0.26
MU,-0.16,-0.14,-0.28,-0.15,0.13
MSFT,-0.12,-0.18,-0.19,-0.2,-0.25,-0.11
MSTR,-0.02,-0.08,-0.04,-0.12,0.02,0.02
MVIS,-1.67,-1.0,-0.07,-0.82,-0.22,-0.22
MICT,-0.11,-0.03,0.0,-0.09,-0.22,0.26
MTP,0.26,0.26,2.0,-1.0,-0.38,-0.88
MCEP,-0.29,-1.93,-1.23,-0.77,-0.56,-0.56
MSEX,-0.13,-0.25,-0.18,-0.15,-0.1,-0.1
MIME,-0.18,-0.2,-0.2,-0.2,-0.22,-0.23
MNDO,-0.17,0.04,-0.05,-0.06,0.17,0.0
MGEN,-1.5,-1.33,-2.0,0.25,0.0
MRTX,0.0,0.0,0.0,0.0,-2.15,-2.15
MSON,0.0,0.18,-0.04,-0.04,-0.19,-0.02
MIND,-0.17,-0.41,-1.04,-0.88,-0.46,-0.34
MINDP,-0.17,-0.41,-1.04,-0.88,-0.46,-0.34
MITK,-0.16,-0.12,-0.17,0.09,0.08
MKSI,0.02,-0.02,-0.06,-0.01,-0.01,-0.01
MMAC,0.4,0.64,0.76,0.2,1.86,1.86
MINI,-0.17,-0.28,-0.17,-0.03,-0.28,-0.28
MOBL,-0.19,-0.23,-0.34,-0.34,-0.31
MNTA,-0.65,-0.12,-0.26,-0.42,-0.26,-0.26
MOMO,-1.37,-0.44,-0.33,-0.13,-0.08,-0.01
MKGI,-5.5,5.0,-3.0,-3.0,-3.0,-3.0
MCRI,-0.1,-0.09,-0.08,-0.09,-0.1,-0.12
MDLZ,-0.04,0.12,-0.05,0.01,-0.02,-0.02
MGI,0.01,-0.08,-0.06,-0.1,-0.04
MDB,-0.04,-0.04,-0.4,-0.49,-0.33,-0.36
MPWR,-0.14,-0.11,-0.14,-0.15,-0.06,-0.06
TYPE,-0.16,-0.14,-0.13,-0.09,-0.04,-0.04
MNRO,-0.05,-0.07,-0.06,-0.07,-0.05,-0.06
MRCC,0.87,2.73,1.69,1.61,1.05,1.05
MNST,-0.04,0.12,0.0,-0.05,-0.04,-0.04
MORN,-0.07,-0.13,-0.07,-0.12,-0.13,-0.13
MOSY,-1.4,-1.0,-2.33,-0.33,-0.65,-0.65
MPAA,0.36,0.07,-0.01,0.1,0.07,0.05
MOTS,0.05,0.05,0.05,0.05,0.05,0.05
MPVD,0.05,0.05,0.05,0.05,-0.15,-0.42
MOXC,-0.42,-0.42,-0.42,-0.42,-0.42,-0.42
MTBC,-0.1,-0.11,-0.13,-0.33,-0.19,-0.19
MTBCP,-0.1,-0.11,-0.13,-0.33,-0.19,-0.19
MTSC,-0.04,-0.1,-0.06,-0.06,-0.0,-0.03
LABL,-0.08,-0.08,-0.06,-0.05,-0.0
MYL,-0.01,-0.12,-0.14,-0.11,-0.17,-0.17
MYND,-0.17,-0.17,-0.17,-0.17,-1.0,-0.5
MYOK,-5.17,0.64,0.21,-1.64,-0.09,-0.09
MYOS,-0.33,0.33,0.33,0.33,0.0,0.0
MYRG,-0.02,-0.02,-0.03,0.02,0.03
MYGN,-0.02,-0.08,-0.05,-0.11,0.02,-0.1
NBRV,-0.1,-0.1,-1.0,-1.0,-4.2,-4.2
NAKD,0.0,-2.0,-17.0,-12.0,-2.5,-1.5
NNDM,-1.5,-1.5,-1.5,-2.0,-0.4,-0.4
NANO,-0.18,0.01,-0.01,0.03,-0.14,-0.14
NSTG,0.06,-0.25,-0.05,-0.48,0.07,0.07
NAOV,0.07,0.07,0.07,0.07,0.07,0.07
NH,0.07,-1.24,0.07,-1.13,-1.08,-1.47
NK,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
NSSC,-0.03,0.01,-0.04,0.05,-0.06
NDAQ,-0.08,-0.08,-0.17,-0.04,-0.13,-0.13
NTRA,-0.24,-0.09,-0.17,-0.1,-0.18,-0.23
NATH,0.06,-0.01,-0.06,-0.03,-0.15,-0.09
FIZZ,-0.01,-0.01,-0.03,-0.01,0.01
NCMI,-0.27,-0.2,-0.24,-0.32,-0.27,-0.27
NESR,-0.27,-0.27,-0.27,-0.31,-0.19,-0.2
NATI,-0.06,-0.06,-0.09,-0.13,-0.09,-0.09
EYE,-0.09,-0.07,-0.07,-0.03,-0.05,-0.05
NAII,-0.04,0.0,0.01,-0.06,0.02,0.03
NHTC,-0.13,-0.09,-0.13,0.01,-0.02,-0.08
NATR,-0.01,0.02,-0.0,-0.07,-0.06,-0.06
BABY,-0.03,0.0,-0.08,-0.08,-0.11,-0.11
NAVI,-0.14,-0.29,-0.27,-0.39,-0.38,-0.38
NCSM,-0.38,0.21,-0.3,-0.07,-0.9,-0.9
NKTR,0.44,-0.03,-0.22,-0.06,-0.03,-0.03
NEOG,0.02,-0.04,0.01,-0.04,-0.01,-0.02
NEO,-0.09,-0.09,-0.11,-0.07,-0.15,-0.15
NEON,-0.4,0.0,0.1,0.1,0.0,0.0
NEOS,-4.0,-4.0,-1.25,-1.33,-0.52,-0.12
NVCN,-0.18,-0.57,-0.6,-4.6,23.2,8.0
NEPT,0.05,-0.33,0.17,0.93,-0.38
UEPS,0.06,-0.06,-0.06,-0.04,-0.15,-0.36
NETE,-1.95,-0.57,-0.28,-0.19,-0.08,-0.03
NTAP,-0.11,-0.12,-0.13,-0.09,-0.24,-0.07
NTES,-0.09,-0.1,-0.06,-0.1,-0.02,-0.04
NFLX,0.05,0.13,0.19,0.2,0.25,0.25
NTGR,-0.07,-0.05,-0.03,-0.05,0.09,0.09
NTCT,-0.16,-0.1,-0.13,-0.17,-0.14,-0.24
NTWK,-0.83,-0.22,0.02,-0.08,-0.2,-0.19
CUR,-0.19,-0.19,-0.19,-0.19,7.0
NBIX,7.0,-2.55,-2.33,-0.3,-1.51
NURO,0.0,0.57,0.0,0.0,-0.19,-0.19
NBEV,-0.19,0.0,-1.0,-0.2,0.08,-0.06
NYMT,0.53,0.4,0.15,0.5,0.56,0.56
NYMTN,0.53,0.4,0.15,0.5,0.56,0.56
NYMTO,0.53,0.4,0.15,0.5,0.56,0.56
NYMTP,0.53,0.4,0.15,0.5,0.52
NEWA,0.52,0.52,0.57,0.25,0.24,0.22
NWL,-0.04,-0.04,-0.1,0.12,-0.88,-0.88
NLNK,-0.03,-0.23,-0.53,-0.83,-0.5
NMRK,-0.5,-0.5,-0.33,0.6,-0.44,0.18
NWS,0.0,-0.07,-0.11,-0.09,-0.15,-0.14
NWSA,-0.07,-0.11,-0.09,-0.15,-0.25,-0.22
NEWT,0.02,2.85,1.23,2.74,2.04
NXST,-0.16,-0.13,-0.14,0.14,-0.13,-0.13
EGOV,-0.04,-0.03,-0.07,-0.04,-0.03,-0.03
NICE,-0.07,-0.08,0.02,-0.1,-0.19,-0.14
NICK,-0.05,-0.11,-0.15,-0.27,-0.34,-0.23
NIHD,-0.31,-0.36,-1.53,-0.25,-0.13
NNBR,-0.04,-0.05,-0.06,-0.07,0.36,0.15
NDLS,-0.11,-0.09,-0.13,-0.2,-0.09,-0.03
NDSN,-0.03,-0.02,-0.03,-0.03,-0.03,-0.01
NSYS,0.01,-0.01,-0.03,-0.03,-0.03,-0.05
NTIC,0.15,0.1,-0.09,-0.07,0.12,0.11
NTRS,-0.03,-0.21,-0.11,-0.11,-0.04,-0.04
NTRSP,-0.03,-0.21,-0.11,-0.11,-0.04,-0.04
NWPX,-0.04,-0.13,-0.35,-0.07,0.13
NCLH,-0.1,-0.14,-0.12,-0.15,-0.18,-0.18
NVFY,0.06,0.15,0.06,0.05,0.05,0.05
NVMI,-0.12,-0.07,0.09,-0.07,0.07,0.07
NOVN,0.07,0.07,0.07,0.07,-3.5,2.5
NOVT,-0.18,0.01,-0.07,-0.01,-0.02
NVAX,-0.33,-0.52,-0.86,-1.67,-1.45,-0.23
NVLN,-0.23,-0.23,-0.23,-1.36,-0.52,-0.4
NVCR,-0.47,-0.36,-0.29,-0.16,-0.25,-0.25
NVMM,-0.25,-0.25,-0.25,0.0,-0.09,-0.1
NUAN,-0.26,-0.31,-0.3,-0.27,-0.29,-0.31
NTNX,-0.3,-0.41,-0.39,-0.62,-0.34,-0.41
NUVA,-0.17,-0.03,-0.12,-0.09,-0.19,-0.19
NVTR,-0.25,-0.2,-0.92,0.09,-0.18,-0.18
NVEE,0.04,0.01,-0.01,0.02,-0.02,-0.02
NVEC,-0.04,-0.03,-0.07,0.04,-0.03,0.0
NVDA,-0.06,-0.11,-0.0,-0.05,0.03,0.03
NXPI,-0.16,0.03,-0.22,-0.03,-0.23,-0.23
NXTD,-0.23,-0.23,-4.0,-1.5,-0.09,-0.04
NYMX,0.67,0.33,-4.67,-4.67,-4.67,-4.67
OIIM,0.05,-0.08,-0.22,0.09,0.02,0.16
OCSL,2.98,2.72,-0.63,-1.2,-5.38,-4.68
OCSI,-4.68,14.0,7.02,-0.85,-1.66,-0.7
OASM,-0.7,-4.5,-2.33,-2.33,2.0,-8.0
OBLN,0.0,-1.25,-0.33,-0.4,-0.89,-0.89
OBSV,-0.89,-0.89,-0.89,-0.89,-0.89,-0.89
OBCI,-0.06,0.0,-0.03,-0.03,0.0,0.02
OPTT,-5.0,1.0,-2.0,1.0,1.0,-1.0
OCUL,-1.0,-9.0,-3.0,-5.5,-6.5,-6.5
OMEX,0.38,3.0,-0.2,0.4,-2.0,0.5
ODP,-0.03,-0.01,0.01,-0.03,-0.05,-0.05
OFS,-1.5,3.95,-2.44,0.96,-0.11,2.33
OHAI,-0.04,-2.36,-0.18,-3.33,-6.1,-1.67
OKTA,-0.63,-0.4,-0.26,-0.34,-0.35,-0.35
ODFL,-0.04,-0.08,-0.09,-0.02,-0.07,-0.07
OLLI,0.0,-0.01,-0.01,-0.01,0.03,0.03
ZEUS,0.01,-0.11,0.01,0.03,0.05,0.05
OFLX,-0.02,0.03,-0.01,-0.02,-0.01,-0.01
OMER,-16.0,-0.71,-0.36,-0.26,-0.77,-0.77
OMCL,-0.08,-0.01,-0.07,-0.01,-0.08,-0.08
ON,-0.09,-0.08,-0.1,-0.05,-0.11,-0.11
OTIV,0.45,-0.09,-0.1,0.05,0.0,-0.16
OMED,0.88,-0.38,-2.64,1.21,0.84,0.84
ONTX,-0.4,-6.0,0.64,-0.67,0.0,1.0
OSS,1.0,1.0,0.0,0.0,0.0,0.17
OTEX,-0.12,-0.16,-0.13,0.26,-0.17,-0.2
OPGN,-0.2,-0.25,-1.0,-0.5,-2.0
OPNT,-2.0,-2.0,-1.5,-0.7,0.06,-0.18
OPK,-0.9,-0.39,-0.05,-0.2,-0.04,-0.04
OBAS,-0.43,-0.14,-0.33,-0.44,-0.53,-0.59
OCC,-0.04,-0.07,-0.08,-0.02,-0.02,-0.05
OPTN,-0.05,-0.05,-0.05,0.02,0.02,0.02
ORMP,0.02,0.02,-16.0,-2.0,1.0,0.67
OSUR,-0.12,-0.07,-0.02,0.02,-0.1,-0.1
ORBC,-0.08,-0.22,-0.28,-0.22,-0.13,-0.13
ORLY,-0.06,-0.04,-0.05,-0.03,-0.04,-0.04
ONVO,-0.04,-10.0,-10.0,-2.25,-1.2,-1.5
ORGS,-1.5,-0.33,-0.83,-0.8,-0.11,-0.11
SEED,0.32,0.18,-0.18,-0.34,-0.34,-0.34
OESX,-0.18,-0.26,-0.25,-0.14,-0.15,-0.07
OFIX,-0.15,-0.12,-0.1,-0.11,-0.08,-0.08
KIDS,0.0,-0.23,-0.16,-0.04,0.07,0.07
OSIS,-0.09,-0.04,-0.04,-0.04,-0.15,-0.05
OSN,-0.05,0.02,-0.05,-0.09,0.06,0.11
OTEL,-0.18,-0.2,-0.2,-0.09,-0.18,-0.18
OTIC,-0.18,-0.18,-17.0,-15.0,-12.0,-12.0
OSTK,0.0,-0.05,-0.03,-0.01,-0.04,-0.09
OXFD,-0.08,-0.02,-0.11,0.0,-0.28,-0.2
OXLCM,3.84,23.0,1.41,0.99,2.73,3.04
OXLCO,3.84,23.0,1.41,0.99,2.73,3.04
PFIN,0.0,-0.09,-0.04,0.14,-0.1,-0.03
PTSI,-0.1,-0.1,-0.08,-0.03,-0.11,-0.11
PCAR,-0.07,-0.04,-0.05,-0.1,-0.05,-0.05
PACB,-0.25,0.17,-0.07,-0.26,-0.47,-0.47
PEIX,-0.02,-0.06,0.01,-0.02,-0.04,-0.04
PCRX,-0.2,-0.11,-0.26,-0.21,-0.05
PAAS,-0.89,-0.47,-0.15,-0.13,-0.18,-0.18
PANL,-0.18,-0.09,-0.05,-0.05,-0.05,-0.06
PZZA,-0.03,-0.05,-0.02,-0.02,-0.05,-0.05
FRSH,-0.16,-0.15,-0.16,-0.11,-0.13,0.04
PRTK,0.25,0.25,0.25,-0.77,-1.82,-1.82
TEUM,-0.7,-1.0,-0.45,-2.08,-0.64,-0.45
PCYG,-0.17,-0.43,0.0,0.11,0.04
PKOH,-0.01,0.0,-0.03,-0.01,0.0
PTNR,-0.31,-0.18,-0.23,-0.25,-0.26,-0.21
PATK,-0.02,-0.03,-0.03,-0.01,-0.04,-0.04
PATI,-0.06,-0.1,-0.07,-0.08,-0.03,-0.07
PEGI,-0.53,-0.46,-0.51,-0.57,-201.55,-201.55
PDCO,0.0,-0.01,0.01,0.0,0.0,-0.02
PTEN,-0.18,-0.68,-0.68,-0.13,-0.32,-0.32
PAYX,-0.1,-0.08,-0.09,-0.05,-0.1,-0.07
PCTY,-0.13,-0.16,-0.16,-0.18,-0.16,-0.11
PYDS,-4.8,-1.85,-0.07,-0.17,-0.2,-0.12
PYPL,-0.22,-0.14,-0.16,-0.06,-0.22,-0.22
CNXN,0.0,0.01,0.01,0.01,-0.01,-0.01
PCMI,0.0,-0.05,0.02,-0.03,0.03,-0.02
PCTI,-0.08,-0.03,-0.1,-0.29,-0.05,-0.08
PDCE,-0.1,-0.81,-1.91,-0.78,-0.57,-0.57
PDFS,-0.09,-0.17,0.07,-0.12,-0.24,-0.24
PDLI,-0.01,0.06,0.06,-0.18,0.23,-0.17
PDVW,0.0,-6.33,-0.5,-2.4,-1.5,-3.57
